"Run","Lambda","Iters","Obj","AIC","BIC","alpha[1]","beta[1,1]","beta[1,2]","beta[1,3]","beta[1,4]","beta[1,5]","alpha[2]","beta[2,1]","beta[2,2]","beta[2,3]","beta[2,4]","beta[2,5]"
10,144.224957030741,174,-18.4246155626859,-49.6422646778537,-37.6295295425532,0.602425130500492,0,0,-0.146557450650493,0,0,-0.807075582554519,0,0,0.191202271757213,0,0
10,360.562392576852,122,-8.04033132315936,-39.4816124795107,-27.4688773442102,0.419310540964264,0,0,-0.101541224289112,0,0,-0.504588393242952,0,0,0.120051488069772,0,0
10,721.124785153704,63,-0.186502130196817,-4.68372427264542,7.32901086265507,0.0665666457140889,0,0,-0.015994337330973,0,0,-0.0738098487252026,0,0,0.0176848816575606,0,0
11,0,0,-40.6379662350694,-61.2759324701389,-1.2122567936364,-2.84046287351516,-1.33751251517348,-0.546724956476721,3.7772272428374,-0.331061777299085,0.00340647598657125,0.184382969437023,0.734333024050219,-0.226687988445194,-0.0854849166180767,-0.0959953417525572,0.00455837830978559
11,1.44224957030741,1000,-33.6523196423179,-61.1368221498287,-1.07314647332622,-2.80677437471056,-1.33238202776124,-0.548899034712505,3.69658230166743,-0.305733163445671,0.00299138696790221,0.197432304155167,0.667917024484989,-0.192569981321712,-0.101542434141613,-0.09398453134405,0.00435908665078213
11,3.60562392576852,1000,-24.3728432044717,-60.2637823636249,-0.200106687122442,-2.62380055677937,-1.29441428394393,-0.560756516226448,3.45978371796445,-0.244992786900135,0.00216422013548488,0.197665540174145,0.539948451373382,-0.14353139981718,-0.0978408143304596,-0.089862020276422,0.00400756667334179
11,7.21124785153704,1000,-12.8275434339143,-57.0768618377,2.98681383880242,-2.14614116729327,-1.11027755896572,-0.581178271080105,2.8882859514638,-0.132980684287428,0.000886059045622266,0.0745025309139782,0.313506351451863,-0.102965247238064,0.00721279339514732,-0.0762248891481786,0.00331446815581479
11,14.4224957030741,1000,-6.37898025493662,-46.1020879220967,13.9615877544057,-0.974235713301341,-0.239432783976943,-0.546483280930669,1.40788491625741,0.0076934318536109,0.000157468210023027,-0.464516987180773,-0.103412791285227,-0.164508105982101,0.425772618981604,-0.0148497831771723,0.00156453940904743
11,28.8449914061482,1000,-23.4189955331726,-49.8559679169202,-25.8304976463192,0.275783197570654,0,0,-0.058109728976715,0,-0.000116403002501843,-0.238840104848046,0,0,-0.0308719137784063,0,0.00098083314142838
11,72.1124785153704,561,-17.0305023657913,-41.9204708081291,-17.8950005375281,0.187106431612327,0,0,0,-0.00897756671459752,-9.13031885643203e-05,-0.382304470462214,0,0,0,0.0140709341811266,0.000338096527535053
11,144.224957030741,666,-11.4961075335156,-31.1857909443677,-7.16032067376671,0.347186248809223,0,0,-0.0683252272691061,-0.00387553038238387,0,-0.552690044773024,0,0,0.100552055473863,0.00729456822888365,0
11,360.562392576852,63,-3.34251801351204,-21.5072313204606,-9.49449618516009,0.244981013328071,0,0,-0.0595486395142175,0,0,-0.327122225429129,0,0,0.0786061739382047,0,0
11,721.124785153704,20,9.96680389201518e-08,1.99336077840304e-07,1.99336077840304e-07,-1.94607509712813e-05,0,0,0,0,0,-1.35985000341535e-05,0,0,0,0,0
12,0,0,-62.4657367397339,-104.931473479468,-44.8677978029653,4.84830009709517,1.21760642733591,0.763452716550069,-3.531151028809,-0.0528212839375562,0.00332261929677732,2.02968982662673,1.15499481513636,-0.0968423783539178,-1.3532012539212,-0.0420520316053064,0.00517226495476641
12,1.44224957030741,1000,-57.2083387448275,-108.625474162259,-60.5745336210572,4.8259233649475,0.942786824531437,0.708553207635904,-3.37624180515997,0,0.00233776831593434,2.17224440174204,0.999260261744277,-0.107271605554175,-1.38503793454266,0,0.00449643941507422
12,3.60562392576852,1000,-50.8743807300366,-108.337246087342,-60.2863055461398,4.57834367732426,0.698471367444732,0.645955131356837,-3.00831284468557,0,0.00208533296813183,2.44830361033906,0.784980216770329,-0.0291588785439462,-1.44495519259711,0,0.00434212416361151
