"Run","subFuncID","AIC","BIC"
11,20,-401.154578562892,-377.129108292291
11,21,-674.658055247971,-638.61984984207
11,22,-671.861450990858,-635.823245584957
11,23,-693.332259943062,-645.28131940186
11,24,-328.298437541684,-304.272967271083
11,25,-630.160647315227,-594.122441909325
11,26,-351.053868981856,-315.015663575954
11,27,-692.876307514617,-644.825366973415
11,28,-532.394362118347,-496.356156712446
11,29,-690.021616291839,-641.970675750637
11,30,-693.555623278787,-645.504682737585
11,31,-689.925908520172,-629.86223284367
12,1,-18.6235046332425,-6.61076949794196
12,2,-229.584664694908,-217.571929559608
12,3,-661.368560152764,-637.343089882163
12,4,-193.666287354699,-181.653552219398
12,5,-648.846978994982,-624.821508724381
12,6,-241.129941548003,-217.104471277402
12,7,-659.071733968141,-623.033528562239
12,8,-303.24171411008,-291.22897897478
12,9,-603.597623265222,-579.572152994621
12,10,-329.605697149645,-305.580226879044
12,11,-659.998870260387,-623.960664854486
12,12,-519.444440037445,-495.418969766844
12,13,-651.116295908943,-615.078090503041
12,14,-654.720488251366,-618.682282845464
12,15,-659.641924411771,-611.59098387057
12,16,-341.312557687269,-329.299822551969
12,17,-490.031871923704,-466.006401653103
12,18,-354.885823534981,-330.86035326438
12,19,-661.794522132498,-625.756316726596
12,20,-400.695104138392,-376.669633867791
12,21,-645.252670279687,-609.214464873785
12,22,-617.946389757626,-581.908184351724
12,23,-659.901257289122,-611.85031674792
12,24,-363.153868080605,-339.128397810004
12,25,-602.200313975237,-566.162108569335
12,26,-364.40038995235,-328.362184546449
12,27,-659.921681607478,-611.870741066276
12,28,-519.924266463922,-483.886061058021
12,29,-660.705232920275,-612.654292379073
12,30,-652.003078103465,-603.952137562263
12,31,-656.97760738104,-596.913931704538
13,1,-8.94545421703324,3.06728091826725
13,2,-228.644740437085,-216.632005301784
13,3,-709.521166452366,-685.495696181765
13,4,-182.33164138968,-170.31890625438
13,5,-687.035888889072,-663.010418618471
13,6,-240.873493876994,-216.848023606393
13,7,-711.260751971133,-675.222546565231
13,8,-284.364368497726,-272.351633362426
13,9,-617.435595740436,-593.410125469835
13,10,-303.278406836875,-279.252936566274
13,11,-710.057175183028,-674.018969777127
13,12,-506.651914085015,-482.626443814414
13,13,-690.369904645482,-654.33169923958
13,14,-684.586462060467,-648.548256654565
13,15,-707.301050413869,-659.250109872667
13,16,-290.868516723155,-278.855781587854
13,17,-439.287006477292,-415.261536206691
13,18,-317.308735853037,-293.283265582436
13,19,-707.798404102126,-671.760198696224
13,20,-342.462579470073,-318.437109199472
13,21,-683.266785310875,-647.228579904973
13,22,-592.242953023706,-556.204747617805
13,23,-711.367309245161,-675.32910383926
13,24,-327.091063231844,-303.065592961243
13,25,-615.174220627259,-579.136015221357
13,26,-324.116910674911,-288.07870526901
13,27,-708.328990683401,-660.278050142199
13,28,-505.399414992358,-469.361209586457
13,29,-713.275607453271,-665.224666912069
13,30,-681.705918583963,-633.654978042761
13,31,-709.925055013916,-649.861379337413
14,1,-15.31837951841,-3.30564438310954
14,2,-250.67971878635,-238.66698365105
14,3,-710.202635071649,-686.177164801048
14,4,-201.643608337093,-189.630873201793
14,5,-693.462535841767,-669.437065571166
14,6,-259.109615011305,-235.084144740704
14,7,-707.87385105402,-671.835645648119
14,8,-314.875570159079,-302.862835023779
14,9,-640.99766920973,-616.972198939129
14,10,-322.711357664311,-298.68588739371
14,11,-707.474252175071,-671.43604676917
14,12,-546.282287408272,-522.256817137671
14,13,-693.128937313535,-657.090731907634
14,14,-698.527342105131,-662.489136699229
14,15,-704.062758049388,-656.011817508186
14,16,-354.734934735084,-342.722199599783
14,17,-506.07051130027,-482.045041029669
14,18,-353.141109603126,-329.115639332525
14,19,-706.773366357161,-670.735160951259
14,20,-402.428992834549,-378.403522563948
14,21,-693.510158320277,-669.484688049676
14,22,-652.527492065611,-616.489286659709
14,23,-704.041953948902,-655.9910134077
14,24,-357.846023788979,-333.820553518378
14,25,-637.551403233031,-601.51319782713
14,26,-362.137763778861,-326.09955837296
14,27,-703.76618408645,-655.715243545248
14,28,-543.277107923634,-507.238902517733
14,29,-704.263274945974,-656.212334404772
14,30,-694.758654484892,-646.70771394369
14,31,-700.551136238906,-640.487460562403
15,1,-4.7732227131958,7.23951242210469
15,2,-220.458422923899,-208.445687788599
15,3,-721.212617344621,-697.18714707402
15,4,-172.527538859762,-160.514803724462
15,5,-693.936355447315,-669.910885176714
15,6,-235.638635778627,-211.613165508026
15,7,-718.30643291257,-682.268227506668
15,8,-280.796720184255,-268.783985048955
15,9,-636.734207727622,-612.708737457021
15,10,-295.64702572455,-271.621555453949
15,11,-717.779214724369,-681.741009318468
15,12,-532.38060130161,-508.355131031009
15,13,-695.752061489277,-659.713856083375
15,14,-717.850856503967,-681.812651098065
15,15,-716.100855709695,-668.049915168493
15,16,-325.826080603017,-313.813345467717
15,17,-509.791226027794,-485.765755757193
15,18,-329.182725526979,-305.157255256378
15,19,-717.473374702492,-681.435169296591
15,20,-393.717334985238,-369.691864714637
15,21,-690.063281763132,-654.02507635723
15,22,-689.371480849334,-653.333275443432
15,23,-717.037277140455,-668.986336599253
15,24,-338.106018342341,-314.08054807174
15,25,-633.775947089347,-597.737741683445
15,26,-355.719426086359,-319.681220680457
15,27,-717.902342169923,-669.851401628722
15,28,-530.234060734756,-494.195855328855
15,29,-718.369082540567,-670.318141999365
15,30,-714.043045650652,-665.99210510945
15,31,-716.745192675503,-656.681516999001
16,1,-1.14439002181317,10.8683451134873
16,2,-187.48685871948,-175.474123584179
16,3,-656.868220356208,-632.842750085607
16,4,-144.65056762064,-132.63783248534
16,5,-644.013956610501,-619.9884863399
16,6,-198.702046747985,-174.676576477384
16,7,-653.939321365988,-617.901115960087
16,8,-245.235745975493,-233.223010840192
16,9,-604.829624072184,-580.804153801583
16,10,-259.389097792898,-235.363627522297
16,11,-654.483401407428,-618.445196001526
16,12,-517.823010583046,-493.797540312445
16,13,-643.430427120275,-607.392221714373
16,14,-655.530222262991,-619.49201685709
16,15,-652.275978038741,-604.225037497539
16,16,-298.288262468392,-286.275527333091
16,17,-512.557869601362,-488.532399330761
16,18,-312.152128648174,-288.126658377573
16,19,-655.5786070492,-619.540401643299
16,20,-403.358250013419,-379.332779742818
16,21,-640.084395594629,-604.046190188728
16,22,-638.735288566842,-602.69708316094
16,23,-652.742258639839,-604.691318098637
16,24,-339.272838832049,-315.247368561448
16,25,-601.575272636219,-565.537067230318
16,26,-370.869873624044,-334.831668218143
16,27,-652.844420686847,-604.793480145645
16,28,-515.349317176263,-479.311111770361
16,29,-652.390956516548,-604.340015975346
16,30,-651.593492431265,-603.542551890063
16,31,-649.462716292516,-589.399040616014
17,1,-4.53929782056088,7.47343731473962
17,2,-222.248512326503,-210.235777191203
17,3,-674.591420096707,-650.565949826106
17,4,-175.422385614672,-163.409650479372
17,5,-660.803717869574,-636.778247598974
17,6,-238.47857413881,-214.453103868209
17,7,-672.059496204996,-636.021290799095
17,8,-280.654667870184,-268.641932734884
17,9,-600.315393160845,-576.289922890244
17,10,-285.218213021188,-261.192742750587
17,11,-672.542567643139,-636.504362237237
17,12,-492.183567035224,-468.158096764623
17,13,-666.618535142655,-630.580329736754
17,14,-643.919202042535,-607.880996636633
17,15,-670.859476844804,-622.808536303602
17,16,-285.080740984612,-273.068005849311
17,17,-404.196023189794,-380.170552919193
17,18,-285.242635710636,-261.217165440035
17,19,-673.143747090437,-637.105541684536
17,20,-302.626081271754,-278.600611001153
17,21,-658.066014371673,-622.027808965771
17,22,-523.56120526838,-487.522999862478
17,23,-669.572502137421,-621.521561596219
17,24,-297.983042474096,-273.957572203495
17,25,-602.724869934855,-566.686664528954
17,26,-314.81101409555,-278.772808689649
17,27,-669.363879336589,-621.312938795387
17,28,-498.886123909611,-462.84791850371
17,29,-673.578980833069,-625.528040291867
17,30,-645.095994673376,-597.045054132174
17,31,-670.440673857271,-610.376998180768
18,1,-25.0401326227711,-13.0273974874706
18,2,-268.275268305618,-256.262533170318
18,3,-723.966040803581,-699.94057053298
18,4,-225.285510096725,-213.272774961424
18,5,-699.980013090871,-675.95454282027
18,6,-279.940195431699,-255.914725161098
18,7,-720.456943422899,-684.418738016997
18,8,-333.451226814742,-321.438491679441
18,9,-634.413314568302,-610.387844297701
18,10,-345.351410807611,-321.32594053701
18,11,-720.540315585448,-684.502110179546
18,12,-530.125182572027,-506.099712301426
18,13,-705.001333927921,-668.963128522019
18,14,-703.69077625599,-667.652570850089
18,15,-716.646384504917,-668.595443963715
18,16,-354.296403827971,-342.28366869267
18,17,-479.539980161724,-455.514509891123
18,18,-357.705881592634,-333.680411322033
18,19,-720.257416054698,-684.219210648796
18,20,-384.791604523607,-360.766134253006
18,21,-696.390549970913,-660.352344565012
18,22,-647.53742688707,-611.499221481168
18,23,-716.490712837631,-668.439772296429
18,24,-359.036960988723,-335.011490718123
18,25,-632.913608637647,-596.875403231746
18,26,-356.128307619132,-320.09010221323
18,27,-716.721494101787,-668.670553560585
18,28,-530.076206628503,-494.038001222601
18,29,-720.658080024303,-672.607139483101
18,30,-700.68958749821,-652.638646957008
18,31,-717.639653289765,-657.575977613262
19,1,0.721563842733984,12.7342989780345
19,2,-194.211284937555,-182.198549802254
19,3,-735.203337463015,-711.177867192414
19,4,-157.086049978969,-145.073314843669
19,5,-717.634341245852,-693.608870975251
19,6,-201.560877865727,-177.535407595126
19,7,-732.363349550806,-696.325144144905
19,8,-271.44833742188,-259.43560228658
19,9,-662.400331265949,-638.374860995348
19,10,-295.966179036025,-271.940708765424
19,11,-732.291521030076,-696.253315624175
19,12,-556.136908271401,-532.1114380008
19,13,-718.706744623026,-682.668539217124
19,14,-720.74606157334,-684.707856167438
19,15,-728.392046607423,-680.341106066221
19,16,-322.364165321854,-310.351430186553
19,17,-529.31429922693,-505.288828956329
19,18,-328.80272923087,-304.777258960269
19,19,-732.218734333416,-696.180528927515
19,20,-403.611862613341,-379.58639234274
19,21,-713.743109009144,-677.704903603243
19,22,-671.785917618839,-635.747712212938
19,23,-728.401930805269,-680.350990264067
19,24,-338.497424668596,-314.471954397995
19,25,-659.380471832422,-623.34226642652
19,26,-340.982569461445,-304.944364055543
19,27,-728.380901677602,-680.3299611364
19,28,-553.964016048941,-517.92581064304
19,29,-730.617701232382,-682.56676069118
19,30,-717.135449297334,-669.084508756132
19,31,-726.934589037989,-666.870913361486
20,1,-6.94297367679564,5.06976145850485
20,2,-221.526880026432,-209.514144891132
20,3,-700.54181418422,-676.516343913619
20,4,-175.783384390315,-163.770649255015
20,5,-678.270002093027,-654.244531822426
20,6,-233.98400570757,-209.958535436969
20,7,-697.064880508858,-661.026675102957
20,8,-287.594108101584,-275.581372966284
20,9,-627.562144329461,-603.53667405886
20,10,-301.48479032568,-277.459320055079
20,11,-696.999592960173,-660.961387554272
20,12,-529.473598032493,-505.448127761892
20,13,-679.402875361155,-643.364669955253
20,14,-699.030763430764,-662.992558024863
20,15,-696.840300004832,-648.78935946363
20,16,-335.064364632432,-323.051629497131
20,17,-513.665022422795,-489.639552152194
20,18,-338.618798884313,-314.593328613712
20,19,-697.342596298223,-661.304390892322
20,20,-403.31508592978,-379.289615659179
20,21,-674.396258420219,-638.358053014317
20,22,-668.863127660613,-632.824922254712
20,23,-695.923892643517,-647.872952102315
20,24,-349.604976093413,-325.579505822813
20,25,-624.628057626758,-588.589852220856
20,26,-365.457908914193,-329.419703508291
20,27,-695.283714878522,-647.232774337321
20,28,-527.413164683924,-491.374959278022
20,29,-692.190292983548,-644.139352442346
20,30,-695.220017091238,-647.169076550036
20,31,-693.314146137856,-633.250470461353
21,1,2.55839988309791,14.5711350183984
21,2,-157.929345127181,-145.91660999188
21,3,-690.389373954062,-666.363903683461
21,4,-115.397455335122,-103.384720199822
21,5,-667.978973036519,-643.953502765918
21,6,-179.673457791751,-155.64798752115
21,7,-686.973016920693,-650.934811514792
21,8,-221.965161678534,-209.952426543234
21,9,-613.060066242719,-589.034595972118
21,10,-237.35032830154,-213.324858030939
21,11,-686.807368726845,-650.769163320943
21,12,-501.616885425042,-477.591415154441
21,13,-672.899616086032,-636.861410680131
21,14,-681.520431230297,-645.482225824395
21,15,-684.001967257327,-635.951026716125
21,16,-264.887609307113,-252.874874171812
21,17,-474.485474278825,-450.460004008224
21,18,-267.342053887096,-243.316583616495
21,19,-686.431251253684,-650.393045847782
21,20,-340.574134859373,-316.548664588772
21,21,-664.693429039265,-628.655223633364
21,22,-616.139245678749,-580.101040272847
21,23,-684.084380757962,-636.03344021676
21,24,-275.81551119513,-251.790040924529
21,25,-612.889108858552,-576.85090345265
21,26,-279.683211764383,-243.645006358481
21,27,-684.067947680557,-636.017007139355
21,28,-504.601506719289,-468.563301313388
21,29,-681.061535705095,-633.010595163893
21,30,-679.175048241234,-631.124107700032
21,31,-680.118781490481,-620.055105813978
22,1,-1.46174538518323,10.5509897501173
22,2,-198.828977273456,-186.816242138156
22,3,-731.463986635008,-707.438516364407
22,4,-157.079952682314,-145.067217547014
22,5,-704.901873737734,-680.876403467133
22,6,-210.113663599393,-186.088193328792
22,7,-728.158212515633,-692.120007109731
22,8,-264.478979033677,-252.466243898376
22,9,-647.809782690822,-623.784312420221
22,10,-280.73077687778,-256.705306607179
22,11,-728.021023502532,-691.98281809663
22,12,-538.212549754417,-514.187079483816
22,13,-707.224026493773,-671.185821087871
22,14,-727.175639034082,-691.137433628181
22,15,-726.019652323586,-677.968711782384
22,16,-310.96292191627,-298.95018678097
22,17,-514.20110000812,-490.175629737519
22,18,-315.084736592686,-291.059266322085
22,19,-728.021690747923,-691.983485342021
22,20,-387.888971733887,-363.863501463286
22,21,-701.097517007886,-665.059311601985
22,22,-680.957278235947,-644.919072830045
22,23,-725.134986432435,-677.084045891233
22,24,-325.186485816656,-301.161015546055
22,25,-645.267557519049,-609.229352113147
22,26,-338.992725555863,-302.954520149962
22,27,-724.676609823159,-676.625669281957
22,28,-536.869406065972,-500.83120066007
22,29,-719.698164430952,-671.647223889751
22,30,-723.655831755292,-675.60489121409
22,31,-722.083091833094,-662.019416156591
23,1,-16.4828535661951,-4.47011843089458
23,2,-236.715516652227,-224.702781516926
23,3,-735.095135233178,-711.069664962577
23,4,-196.797501705724,-184.784766570423
23,5,-704.438993808424,-680.413523537823
23,6,-246.821921355069,-222.796451084468
23,7,-732.080914229333,-696.042708823432
23,8,-301.545472981326,-289.532737846025
23,9,-639.174895560663,-615.149425290062
23,10,-320.591376438166,-296.565906167565
23,11,-731.67510660748,-695.636901201579
